,G,Date,Site,Opp,W/L,score_Tm,score_Opp,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,blank,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,Team
696,3,2017-11-20,,South Dakota State,W,77.0,65.0,25.0,60.0,0.41700000000000004,8.0,30.0,0.267,19.0,25.0,0.76,7.0,32.0,12.0,8.0,0.0,17.0,24.0,,17.0,46.0,0.37,9.0,25.0,0.36,22.0,30.0,0.733,6.0,36.0,11.0,6.0,2.0,23.0,24.0,Wyoming
697,4,2017-11-21,N,Louisiana,W,70.0,61.0,19.0,45.0,0.42200000000000004,7.0,21.0,0.33299999999999996,25.0,30.0,0.833,6.0,32.0,11.0,6.0,3.0,17.0,17.0,,22.0,66.0,0.33299999999999996,4.0,27.0,0.14800000000000002,13.0,19.0,0.684,14.0,36.0,13.0,10.0,2.0,13.0,25.0,Wyoming
698,5,2017-11-22,N,Cincinnati,L,53.0,78.0,15.0,48.0,0.313,6.0,21.0,0.28600000000000003,17.0,25.0,0.68,4.0,22.0,10.0,3.0,3.0,13.0,15.0,,31.0,62.0,0.5,7.0,14.0,0.5,9.0,14.0,0.643,11.0,35.0,12.0,8.0,5.0,10.0,19.0,Wyoming
699,6,2017-11-26,,New Mexico Highlands,W,83.0,70.0,31.0,62.0,0.5,13.0,29.0,0.44799999999999995,8.0,9.0,0.889,3.0,35.0,19.0,5.0,7.0,14.0,14.0,,26.0,68.0,0.382,10.0,25.0,0.4,8.0,14.0,0.5710000000000001,8.0,35.0,9.0,6.0,0.0,11.0,10.0,Wyoming
700,7,2017-11-29,@,Denver,L,78.0,88.0,23.0,68.0,0.33799999999999997,10.0,37.0,0.27,22.0,30.0,0.733,7.0,24.0,12.0,10.0,4.0,5.0,25.0,,28.0,50.0,0.56,7.0,15.0,0.467,25.0,32.0,0.7809999999999999,8.0,44.0,16.0,1.0,0.0,21.0,24.0,Wyoming
701,8,2017-12-02,,Drake,W (2 OT),96.0,89.0,35.0,83.0,0.42200000000000004,13.0,40.0,0.325,13.0,25.0,0.52,12.0,49.0,28.0,11.0,8.0,10.0,23.0,,30.0,76.0,0.395,6.0,17.0,0.353,23.0,29.0,0.7929999999999999,8.0,48.0,18.0,6.0,3.0,17.0,21.0,Wyoming
702,9,2017-12-06,@,South Carolina,L,64.0,80.0,19.0,56.0,0.33899999999999997,6.0,25.0,0.24,20.0,26.0,0.769,6.0,32.0,14.0,7.0,3.0,18.0,22.0,,28.0,62.0,0.452,8.0,23.0,0.348,16.0,29.0,0.552,8.0,41.0,17.0,7.0,4.0,16.0,21.0,Wyoming
703,10,2017-12-09,,Pacific,W,86.0,72.0,32.0,62.0,0.516,12.0,27.0,0.444,10.0,13.0,0.769,2.0,37.0,19.0,9.0,3.0,13.0,19.0,,25.0,60.0,0.41700000000000004,6.0,15.0,0.4,16.0,25.0,0.64,5.0,30.0,7.0,6.0,3.0,14.0,18.0,Wyoming
704,11,2017-12-12,,Eastern Washington,W (1 OT),93.0,88.0,35.0,66.0,0.53,6.0,18.0,0.33299999999999996,17.0,23.0,0.7390000000000001,4.0,34.0,19.0,4.0,4.0,10.0,18.0,,30.0,62.0,0.484,15.0,30.0,0.5,13.0,21.0,0.619,3.0,29.0,14.0,5.0,2.0,10.0,23.0,Wyoming
705,12,2017-12-16,,Texas Southern,W,72.0,66.0,22.0,57.0,0.386,9.0,31.0,0.29,19.0,26.0,0.731,13.0,43.0,16.0,2.0,5.0,17.0,19.0,,22.0,61.0,0.361,10.0,24.0,0.41700000000000004,12.0,21.0,0.5710000000000001,10.0,33.0,7.0,8.0,3.0,13.0,24.0,Wyoming
706,13,2017-12-19,,Northern Colorado,L,84.0,91.0,32.0,60.0,0.5329999999999999,3.0,9.0,0.33299999999999996,17.0,21.0,0.81,2.0,31.0,14.0,8.0,3.0,14.0,19.0,,32.0,68.0,0.47100000000000003,14.0,31.0,0.452,13.0,17.0,0.765,6.0,33.0,16.0,6.0,2.0,11.0,20.0,Wyoming
707,14,2017-12-27,,San Diego State,W,82.0,69.0,27.0,59.0,0.45799999999999996,12.0,29.0,0.414,16.0,22.0,0.727,7.0,34.0,14.0,4.0,2.0,11.0,14.0,,25.0,61.0,0.41,9.0,24.0,0.375,10.0,15.0,0.667,7.0,36.0,7.0,6.0,2.0,14.0,22.0,Wyoming
708,15,2018-01-03,@,Nevada,L,83.0,92.0,24.0,64.0,0.375,8.0,27.0,0.29600000000000004,27.0,32.0,0.8440000000000001,10.0,38.0,15.0,11.0,7.0,16.0,19.0,,32.0,74.0,0.43200000000000005,11.0,22.0,0.5,17.0,25.0,0.68,14.0,43.0,19.0,9.0,3.0,13.0,19.0,Wyoming
709,16,2018-01-06,,Boise State,W (1 OT),79.0,78.0,26.0,59.0,0.441,7.0,27.0,0.259,20.0,32.0,0.625,0.0,30.0,17.0,8.0,4.0,14.0,19.0,,27.0,68.0,0.397,5.0,24.0,0.20800000000000002,19.0,27.0,0.7040000000000001,9.0,42.0,11.0,8.0,1.0,18.0,26.0,Wyoming
710,17,2018-01-10,@,New Mexico,L,66.0,75.0,26.0,53.0,0.491,4.0,12.0,0.33299999999999996,10.0,12.0,0.833,4.0,22.0,9.0,7.0,5.0,18.0,21.0,,23.0,50.0,0.46,10.0,24.0,0.41700000000000004,19.0,25.0,0.76,8.0,31.0,13.0,7.0,6.0,20.0,18.0,Wyoming
711,18,2018-01-13,,Colorado State,L,73.0,78.0,18.0,50.0,0.36,6.0,21.0,0.28600000000000003,31.0,42.0,0.738,7.0,28.0,12.0,5.0,1.0,14.0,22.0,,26.0,59.0,0.441,4.0,16.0,0.25,22.0,29.0,0.759,12.0,40.0,11.0,7.0,2.0,14.0,34.0,Wyoming
712,19,2018-01-20,@,Utah State,W,85.0,77.0,27.0,59.0,0.45799999999999996,10.0,28.0,0.35700000000000004,21.0,25.0,0.84,11.0,36.0,18.0,7.0,6.0,14.0,19.0,,23.0,54.0,0.426,11.0,26.0,0.423,20.0,25.0,0.8,5.0,28.0,17.0,6.0,2.0,16.0,21.0,Wyoming
713,20,2018-01-24,,Nevada,W (2 OT),104.0,103.0,31.0,64.0,0.484,8.0,31.0,0.258,34.0,42.0,0.81,7.0,38.0,11.0,4.0,2.0,16.0,24.0,,32.0,74.0,0.43200000000000005,9.0,27.0,0.33299999999999996,30.0,38.0,0.789,6.0,34.0,18.0,9.0,4.0,11.0,27.0,Wyoming
714,21,2018-01-27,@,San Jose State,W (1 OT),90.0,86.0,30.0,68.0,0.441,9.0,32.0,0.281,21.0,27.0,0.778,5.0,30.0,17.0,7.0,4.0,11.0,26.0,,30.0,62.0,0.484,4.0,15.0,0.267,22.0,28.0,0.7859999999999999,6.0,39.0,20.0,2.0,0.0,21.0,24.0,Wyoming
715,22,2018-01-31,@,Colorado State,W (2 OT),91.0,86.0,28.0,69.0,0.406,14.0,37.0,0.37799999999999995,21.0,32.0,0.6559999999999999,8.0,43.0,17.0,4.0,5.0,10.0,19.0,,30.0,76.0,0.395,11.0,30.0,0.36700000000000005,15.0,23.0,0.652,11.0,48.0,24.0,5.0,7.0,11.0,24.0,Wyoming
716,23,2018-02-03,,Fresno State,L,62.0,80.0,19.0,53.0,0.358,10.0,29.0,0.345,14.0,17.0,0.8240000000000001,1.0,23.0,16.0,3.0,1.0,15.0,16.0,,31.0,57.0,0.544,5.0,12.0,0.41700000000000004,13.0,19.0,0.684,5.0,36.0,14.0,10.0,3.0,11.0,17.0,Wyoming
717,24,2018-02-07,,Utah State,W,83.0,65.0,29.0,58.0,0.5,8.0,25.0,0.32,17.0,22.0,0.773,6.0,33.0,15.0,9.0,3.0,8.0,20.0,,21.0,52.0,0.40399999999999997,8.0,21.0,0.381,15.0,18.0,0.833,2.0,27.0,11.0,2.0,0.0,14.0,20.0,Wyoming
718,25,2018-02-10,@,UNLV,L,70.0,85.0,27.0,74.0,0.365,6.0,33.0,0.182,10.0,15.0,0.667,8.0,34.0,12.0,7.0,6.0,12.0,22.0,,30.0,65.0,0.462,4.0,18.0,0.222,21.0,28.0,0.75,10.0,48.0,15.0,7.0,8.0,12.0,17.0,Wyoming
719,26,2018-02-14,@,San Diego State,L,77.0,87.0,24.0,58.0,0.414,9.0,28.0,0.321,20.0,28.0,0.7140000000000001,8.0,27.0,17.0,8.0,4.0,9.0,19.0,,33.0,62.0,0.532,8.0,18.0,0.444,13.0,17.0,0.765,12.0,41.0,22.0,5.0,2.0,13.0,24.0,Wyoming
720,27,2018-02-17,,San Jose State,W,89.0,75.0,30.0,61.0,0.49200000000000005,16.0,42.0,0.381,13.0,15.0,0.867,3.0,28.0,25.0,6.0,4.0,12.0,18.0,,28.0,61.0,0.45899999999999996,5.0,12.0,0.41700000000000004,14.0,17.0,0.8240000000000001,8.0,33.0,7.0,5.0,0.0,15.0,15.0,Wyoming
721,28,2018-02-20,,New Mexico,L,114.0,119.0,37.0,64.0,0.578,13.0,23.0,0.565,27.0,38.0,0.711,1.0,25.0,19.0,7.0,2.0,18.0,32.0,,37.0,60.0,0.617,13.0,27.0,0.48100000000000004,32.0,43.0,0.7440000000000001,5.0,34.0,17.0,9.0,1.0,19.0,32.0,Wyoming
722,29,2018-02-24,@,Fresno State,W,78.0,68.0,25.0,53.0,0.47200000000000003,9.0,20.0,0.45,19.0,25.0,0.76,3.0,32.0,11.0,6.0,4.0,12.0,17.0,,26.0,58.0,0.44799999999999995,8.0,22.0,0.364,8.0,14.0,0.5710000000000001,5.0,30.0,11.0,4.0,1.0,14.0,21.0,Wyoming
723,30,2018-02-28,,Air Force,W,66.0,54.0,23.0,53.0,0.434,10.0,25.0,0.4,10.0,15.0,0.667,4.0,30.0,15.0,12.0,5.0,15.0,14.0,,23.0,59.0,0.39,5.0,20.0,0.25,3.0,5.0,0.6,9.0,34.0,12.0,6.0,1.0,19.0,15.0,Wyoming
724,31,2018-03-03,@,Boise State,L,87.0,95.0,31.0,59.0,0.525,14.0,29.0,0.483,11.0,22.0,0.5,4.0,24.0,18.0,5.0,2.0,12.0,29.0,,30.0,60.0,0.5,8.0,18.0,0.444,27.0,34.0,0.794,8.0,35.0,11.0,5.0,2.0,12.0,25.0,Wyoming
725,32,2018-03-07,N,San Jose State,W,74.0,61.0,29.0,57.0,0.509,10.0,28.0,0.35700000000000004,6.0,10.0,0.6,6.0,27.0,20.0,9.0,3.0,8.0,12.0,,23.0,51.0,0.451,8.0,18.0,0.444,7.0,8.0,0.875,5.0,28.0,13.0,2.0,1.0,14.0,16.0,Wyoming
726,33,2018-03-08,N,New Mexico,L,75.0,85.0,28.0,58.0,0.483,9.0,26.0,0.34600000000000003,10.0,15.0,0.667,6.0,26.0,20.0,3.0,3.0,12.0,22.0,,29.0,59.0,0.49200000000000005,7.0,17.0,0.41200000000000003,20.0,26.0,0.769,9.0,31.0,19.0,6.0,2.0,6.0,14.0,Wyoming
727,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/wyoming/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming
728,1,2017-11-10,,Morehead State,W,101.0,49.0,36.0,53.0,0.679,12.0,21.0,0.5710000000000001,17.0,28.0,0.607,5.0,39.0,26.0,11.0,10.0,15.0,19.0,,14.0,59.0,0.237,7.0,23.0,0.304,14.0,22.0,0.636,13.0,30.0,5.0,9.0,4.0,16.0,27.0,Xavier NCAA
729,2,2017-11-13,,Rider,W,101.0,75.0,31.0,57.0,0.544,10.0,31.0,0.32299999999999995,29.0,35.0,0.8290000000000001,7.0,39.0,25.0,5.0,7.0,11.0,26.0,,24.0,72.0,0.33299999999999996,6.0,30.0,0.2,21.0,29.0,0.7240000000000001,17.0,35.0,15.0,5.0,2.0,10.0,26.0,Xavier NCAA
730,3,2017-11-16,@,Wisconsin,W,80.0,70.0,27.0,53.0,0.509,6.0,17.0,0.353,20.0,23.0,0.87,7.0,37.0,14.0,2.0,1.0,11.0,20.0,,25.0,61.0,0.41,7.0,24.0,0.292,13.0,21.0,0.619,6.0,25.0,13.0,7.0,2.0,7.0,21.0,Xavier NCAA
731,4,2017-11-20,,Hampton,W,96.0,60.0,32.0,59.0,0.542,4.0,14.0,0.28600000000000003,28.0,38.0,0.737,10.0,43.0,18.0,7.0,5.0,11.0,18.0,,22.0,68.0,0.324,3.0,22.0,0.136,13.0,18.0,0.722,10.0,31.0,8.0,8.0,3.0,11.0,27.0,Xavier NCAA
732,5,2017-11-23,N,George Washington,W,83.0,64.0,33.0,57.0,0.579,5.0,13.0,0.385,12.0,15.0,0.8,7.0,35.0,13.0,7.0,1.0,13.0,13.0,,23.0,57.0,0.40399999999999997,8.0,22.0,0.364,10.0,15.0,0.667,7.0,26.0,8.0,5.0,4.0,11.0,16.0,Xavier NCAA
733,6,2017-11-24,N,Arizona State,L,86.0,102.0,30.0,54.0,0.556,8.0,20.0,0.4,18.0,23.0,0.7829999999999999,5.0,25.0,16.0,2.0,1.0,13.0,21.0,,33.0,59.0,0.5589999999999999,13.0,27.0,0.48100000000000004,23.0,25.0,0.92,6.0,26.0,11.0,9.0,1.0,10.0,20.0,Xavier NCAA
734,7,2017-11-28,,Baylor,W,76.0,63.0,25.0,56.0,0.446,8.0,24.0,0.33299999999999996,18.0,23.0,0.7829999999999999,14.0,36.0,17.0,4.0,2.0,12.0,15.0,,24.0,56.0,0.429,5.0,16.0,0.313,10.0,12.0,0.833,8.0,27.0,14.0,5.0,3.0,12.0,22.0,Xavier NCAA
735,8,2017-12-02,,Cincinnati,W,89.0,76.0,27.0,57.0,0.474,10.0,21.0,0.47600000000000003,25.0,30.0,0.833,8.0,37.0,16.0,5.0,6.0,15.0,15.0,,29.0,69.0,0.42,8.0,28.0,0.28600000000000003,10.0,16.0,0.625,8.0,26.0,14.0,10.0,11.0,8.0,23.0,Xavier NCAA
736,9,2017-12-06,,Kent State,W,96.0,70.0,33.0,62.0,0.532,6.0,18.0,0.33299999999999996,24.0,25.0,0.96,8.0,34.0,21.0,4.0,4.0,8.0,18.0,,24.0,59.0,0.40700000000000003,6.0,16.0,0.375,16.0,22.0,0.727,8.0,25.0,14.0,4.0,4.0,12.0,26.0,Xavier NCAA
737,10,2017-12-09,,Colorado,W,96.0,69.0,35.0,58.0,0.603,9.0,14.0,0.643,17.0,24.0,0.708,8.0,33.0,16.0,9.0,3.0,12.0,18.0,,25.0,65.0,0.385,8.0,28.0,0.28600000000000003,11.0,14.0,0.7859999999999999,14.0,28.0,8.0,7.0,6.0,16.0,19.0,Xavier NCAA
738,11,2017-12-16,,ETSU,W,68.0,66.0,25.0,66.0,0.379,8.0,26.0,0.308,10.0,12.0,0.833,13.0,43.0,16.0,5.0,5.0,9.0,11.0,,25.0,67.0,0.373,11.0,28.0,0.39299999999999996,5.0,6.0,0.833,10.0,35.0,13.0,3.0,9.0,8.0,16.0,Xavier NCAA
739,12,2017-12-19,,Marshall,W,81.0,77.0,27.0,59.0,0.45799999999999996,4.0,18.0,0.222,23.0,26.0,0.885,9.0,44.0,15.0,4.0,1.0,18.0,16.0,,27.0,69.0,0.391,11.0,35.0,0.314,12.0,16.0,0.75,7.0,29.0,19.0,8.0,3.0,12.0,22.0,Xavier NCAA
740,13,2017-12-22,@,Northern Iowa,W,77.0,67.0,25.0,48.0,0.521,12.0,23.0,0.522,15.0,19.0,0.789,2.0,33.0,13.0,8.0,3.0,15.0,17.0,,23.0,57.0,0.40399999999999997,10.0,26.0,0.385,11.0,14.0,0.7859999999999999,3.0,26.0,17.0,4.0,1.0,11.0,20.0,Xavier NCAA
741,14,2017-12-27,@,Marquette,W,91.0,87.0,31.0,61.0,0.508,7.0,22.0,0.318,22.0,24.0,0.917,7.0,33.0,23.0,7.0,1.0,11.0,13.0,,32.0,69.0,0.46399999999999997,15.0,38.0,0.395,8.0,14.0,0.5710000000000001,12.0,33.0,19.0,8.0,3.0,10.0,19.0,Xavier NCAA
742,15,2017-12-30,,DePaul,W,77.0,72.0,27.0,64.0,0.42200000000000004,4.0,22.0,0.182,19.0,25.0,0.76,10.0,39.0,19.0,13.0,2.0,14.0,15.0,,26.0,61.0,0.426,8.0,24.0,0.33299999999999996,12.0,20.0,0.6,8.0,37.0,14.0,9.0,5.0,23.0,20.0,Xavier NCAA
743,16,2018-01-02,,Butler,W,86.0,79.0,27.0,60.0,0.45,8.0,20.0,0.4,24.0,37.0,0.649,12.0,46.0,16.0,4.0,6.0,10.0,14.0,,33.0,80.0,0.413,7.0,27.0,0.259,6.0,8.0,0.75,12.0,39.0,13.0,4.0,5.0,5.0,25.0,Xavier NCAA
744,17,2018-01-06,@,Providence,L,72.0,81.0,28.0,64.0,0.43799999999999994,5.0,18.0,0.278,11.0,17.0,0.647,16.0,42.0,12.0,2.0,3.0,15.0,21.0,,26.0,56.0,0.46399999999999997,9.0,22.0,0.409,20.0,22.0,0.909,3.0,26.0,19.0,11.0,9.0,8.0,18.0,Xavier NCAA
745,18,2018-01-10,@,Villanova,L,65.0,89.0,24.0,58.0,0.414,3.0,17.0,0.17600000000000002,14.0,20.0,0.7,8.0,29.0,13.0,5.0,1.0,15.0,16.0,,32.0,58.0,0.552,12.0,31.0,0.387,13.0,18.0,0.722,4.0,27.0,18.0,10.0,2.0,8.0,17.0,Xavier NCAA
746,19,2018-01-13,,Creighton,W,92.0,70.0,34.0,71.0,0.479,11.0,24.0,0.45799999999999996,13.0,18.0,0.722,13.0,38.0,22.0,11.0,3.0,11.0,16.0,,24.0,59.0,0.40700000000000003,10.0,27.0,0.37,12.0,15.0,0.8,6.0,31.0,12.0,7.0,0.0,19.0,17.0,Xavier NCAA
747,20,2018-01-17,,St. John's (NY),W,88.0,82.0,31.0,57.0,0.544,14.0,26.0,0.5379999999999999,12.0,15.0,0.8,9.0,37.0,23.0,2.0,1.0,15.0,14.0,,32.0,64.0,0.5,11.0,24.0,0.45799999999999996,7.0,9.0,0.778,4.0,20.0,21.0,9.0,4.0,5.0,14.0,Xavier NCAA
748,21,2018-01-20,@,Seton Hall,W,73.0,64.0,25.0,58.0,0.431,9.0,24.0,0.375,14.0,22.0,0.636,10.0,30.0,15.0,12.0,3.0,11.0,18.0,,26.0,61.0,0.426,4.0,20.0,0.2,8.0,12.0,0.667,12.0,37.0,15.0,6.0,4.0,17.0,22.0,Xavier NCAA
749,22,2018-01-24,,Marquette,W,89.0,70.0,35.0,63.0,0.556,7.0,16.0,0.43799999999999994,12.0,18.0,0.667,4.0,32.0,21.0,5.0,1.0,8.0,17.0,,28.0,59.0,0.475,6.0,23.0,0.261,8.0,12.0,0.667,4.0,29.0,13.0,4.0,5.0,12.0,19.0,Xavier NCAA
750,23,2018-01-30,@,St. John's (NY),W,73.0,68.0,24.0,52.0,0.462,8.0,26.0,0.308,17.0,22.0,0.773,5.0,33.0,12.0,5.0,3.0,16.0,17.0,,25.0,57.0,0.439,8.0,25.0,0.32,10.0,16.0,0.625,5.0,29.0,12.0,11.0,3.0,13.0,20.0,Xavier NCAA
751,24,2018-02-03,,Georgetown,W (1 OT),96.0,91.0,27.0,62.0,0.435,11.0,30.0,0.36700000000000005,31.0,41.0,0.7559999999999999,9.0,36.0,14.0,5.0,3.0,8.0,16.0,,33.0,74.0,0.446,11.0,32.0,0.344,14.0,17.0,0.8240000000000001,10.0,42.0,22.0,5.0,2.0,10.0,28.0,Xavier NCAA
752,25,2018-02-06,@,Butler,W (1 OT),98.0,93.0,32.0,54.0,0.593,10.0,21.0,0.47600000000000003,24.0,28.0,0.857,4.0,30.0,12.0,2.0,1.0,13.0,20.0,,33.0,62.0,0.532,14.0,31.0,0.452,13.0,16.0,0.813,3.0,23.0,18.0,4.0,0.0,9.0,26.0,Xavier NCAA
753,26,2018-02-10,@,Creighton,W,72.0,71.0,31.0,67.0,0.46299999999999997,3.0,19.0,0.158,7.0,9.0,0.778,13.0,41.0,11.0,4.0,2.0,13.0,12.0,,27.0,64.0,0.42200000000000004,11.0,34.0,0.324,6.0,6.0,1.0,7.0,28.0,11.0,5.0,0.0,12.0,12.0,Xavier NCAA
754,27,2018-02-14,,Seton Hall,W,102.0,90.0,30.0,56.0,0.536,14.0,29.0,0.483,28.0,35.0,0.8,3.0,26.0,17.0,6.0,5.0,11.0,17.0,,31.0,72.0,0.431,11.0,29.0,0.379,17.0,19.0,0.895,12.0,30.0,17.0,6.0,5.0,9.0,26.0,Xavier NCAA
755,28,2018-02-17,,Villanova,L,79.0,95.0,27.0,58.0,0.466,6.0,17.0,0.353,19.0,22.0,0.8640000000000001,4.0,26.0,15.0,4.0,1.0,11.0,16.0,,38.0,63.0,0.603,16.0,34.0,0.47100000000000003,3.0,5.0,0.6,2.0,27.0,25.0,4.0,3.0,6.0,22.0,Xavier NCAA
756,29,2018-02-21,@,Georgetown,W,89.0,77.0,32.0,65.0,0.49200000000000005,11.0,29.0,0.379,14.0,16.0,0.875,10.0,36.0,18.0,5.0,2.0,12.0,18.0,,28.0,58.0,0.483,11.0,19.0,0.579,10.0,15.0,0.667,5.0,26.0,19.0,7.0,2.0,14.0,17.0,Xavier NCAA
757,30,2018-02-28,,Providence,W,84.0,74.0,28.0,56.0,0.5,5.0,14.0,0.35700000000000004,23.0,26.0,0.885,12.0,30.0,15.0,8.0,3.0,13.0,19.0,,29.0,55.0,0.527,3.0,18.0,0.16699999999999998,13.0,16.0,0.813,8.0,22.0,14.0,5.0,4.0,17.0,25.0,Xavier NCAA
758,31,2018-03-03,@,DePaul,W,65.0,62.0,21.0,50.0,0.42,6.0,22.0,0.273,17.0,19.0,0.895,7.0,36.0,15.0,6.0,2.0,20.0,17.0,,24.0,59.0,0.40700000000000003,6.0,25.0,0.24,8.0,9.0,0.889,4.0,24.0,13.0,9.0,4.0,11.0,20.0,Xavier NCAA
759,32,2018-03-08,N,St. John's (NY),W,88.0,60.0,28.0,59.0,0.475,9.0,21.0,0.429,23.0,28.0,0.821,9.0,37.0,18.0,8.0,3.0,7.0,15.0,,21.0,59.0,0.35600000000000004,6.0,27.0,0.222,12.0,14.0,0.857,5.0,30.0,6.0,6.0,2.0,10.0,20.0,Xavier NCAA
760,33,2018-03-09,N,Providence,L (1 OT),72.0,75.0,25.0,68.0,0.368,5.0,22.0,0.22699999999999998,17.0,18.0,0.9440000000000001,9.0,41.0,12.0,6.0,2.0,9.0,20.0,,28.0,64.0,0.43799999999999994,3.0,19.0,0.158,16.0,20.0,0.8,4.0,33.0,13.0,4.0,4.0,7.0,15.0,Xavier NCAA
761,"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">CBB at Sports Reference</a>: <a href=""https://www.sports-reference.com/cbb/schools/xavier/2018-gamelogs.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#sgl-basic"">View Original Table</a><br>Generated 3/13/2018.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xavier NCAA
762,1,2017-11-10,@,Creighton,L,76.0,92.0,30.0,66.0,0.455,8.0,27.0,0.29600000000000004,8.0,10.0,0.8,8.0,30.0,19.0,6.0,1.0,12.0,14.0,,40.0,68.0,0.588,8.0,25.0,0.32,4.0,10.0,0.4,8.0,35.0,20.0,7.0,4.0,11.0,12.0,Yale
763,2,2017-11-12,@,Wisconsin,L,61.0,89.0,22.0,51.0,0.431,6.0,23.0,0.261,11.0,16.0,0.688,5.0,30.0,13.0,2.0,2.0,17.0,26.0,,31.0,61.0,0.508,7.0,22.0,0.318,20.0,26.0,0.769,6.0,33.0,13.0,9.0,2.0,7.0,19.0,Yale
764,3,2017-11-14,,South Carolina State,W,86.0,54.0,25.0,57.0,0.439,13.0,37.0,0.35100000000000003,23.0,35.0,0.657,18.0,46.0,17.0,9.0,4.0,21.0,24.0,,17.0,57.0,0.298,1.0,11.0,0.091,19.0,32.0,0.594,13.0,30.0,8.0,9.0,3.0,23.0,27.0,Yale
765,4,2017-11-17,@,Albany (NY),L,72.0,80.0,28.0,67.0,0.418,7.0,28.0,0.25,9.0,13.0,0.6920000000000001,11.0,27.0,10.0,6.0,5.0,13.0,17.0,,32.0,59.0,0.542,3.0,14.0,0.214,13.0,19.0,0.684,9.0,35.0,16.0,4.0,3.0,14.0,15.0,Yale
766,5,2017-11-19,,Curry,W,107.0,42.0,43.0,72.0,0.597,11.0,27.0,0.40700000000000003,10.0,16.0,0.625,14.0,46.0,31.0,9.0,8.0,8.0,7.0,,17.0,58.0,0.293,7.0,28.0,0.25,1.0,2.0,0.5,6.0,23.0,10.0,4.0,0.0,20.0,20.0,Yale
767,6,2017-11-22,@,Alcorn State,W,87.0,73.0,26.0,54.0,0.48100000000000004,9.0,30.0,0.3,26.0,33.0,0.7879999999999999,12.0,32.0,18.0,9.0,1.0,16.0,20.0,,24.0,60.0,0.4,6.0,32.0,0.188,19.0,26.0,0.731,16.0,33.0,11.0,9.0,5.0,18.0,24.0,Yale
768,7,2017-11-25,,Vermont,L,73.0,79.0,26.0,56.0,0.46399999999999997,10.0,31.0,0.32299999999999995,11.0,17.0,0.647,2.0,25.0,17.0,7.0,3.0,14.0,25.0,,27.0,57.0,0.474,7.0,17.0,0.41200000000000003,18.0,26.0,0.6920000000000001,7.0,29.0,19.0,4.0,2.0,9.0,15.0,Yale
769,8,2017-11-27,@,Delaware,W,76.0,66.0,29.0,55.0,0.527,9.0,17.0,0.529,9.0,17.0,0.529,4.0,31.0,23.0,5.0,2.0,8.0,19.0,,23.0,61.0,0.377,4.0,18.0,0.222,16.0,22.0,0.727,11.0,38.0,8.0,6.0,2.0,9.0,18.0,Yale
770,9,2017-11-29,,Bryant,W,84.0,67.0,31.0,56.0,0.5539999999999999,13.0,26.0,0.5,9.0,17.0,0.529,8.0,34.0,24.0,6.0,1.0,14.0,16.0,,23.0,58.0,0.397,10.0,26.0,0.385,11.0,12.0,0.917,7.0,27.0,11.0,7.0,1.0,13.0,18.0,Yale
771,10,2017-12-02,@,Texas Christian,L,66.0,92.0,26.0,58.0,0.44799999999999995,7.0,25.0,0.28,7.0,10.0,0.7,6.0,27.0,16.0,5.0,3.0,14.0,12.0,,38.0,64.0,0.594,9.0,23.0,0.391,7.0,12.0,0.583,6.0,30.0,22.0,6.0,4.0,9.0,8.0,Yale
772,11,2017-12-06,@,Lehigh,W,86.0,77.0,30.0,56.0,0.536,9.0,25.0,0.36,17.0,23.0,0.7390000000000001,7.0,35.0,21.0,4.0,3.0,13.0,20.0,,26.0,60.0,0.433,7.0,22.0,0.318,18.0,22.0,0.818,5.0,25.0,12.0,7.0,2.0,11.0,21.0,Yale
773,12,2017-12-09,@,St. Bonaventure,L,67.0,75.0,21.0,49.0,0.429,6.0,21.0,0.28600000000000003,19.0,26.0,0.731,6.0,34.0,12.0,5.0,7.0,20.0,20.0,,25.0,63.0,0.397,7.0,15.0,0.467,18.0,21.0,0.857,9.0,31.0,14.0,15.0,3.0,12.0,20.0,Yale
